entity:ID,name,:LABEL
en9163,who was elected as the second president of the us,q
en9164,what is award received of laurence fishburne that is statement is subject of is 46th tony awards,q
en9165,bob dole's occupation in 1952,q
en9166,who does ronaldinho play for now in 2011,q
en9167,Q128186,s
en9168,"what paired administrative body of queensland started on october 10th, 1984",q
en9169,what is elected in and end cause of austen chamberlain has position held as member of the 37th parliament of the united kingdom,q
en9170,Q43361,s
en9171,what is the very first harry potter book,q
en9172,what team won uefa cup in 2005,q
en9173,who is the first person which contains the word phoroneus in his name,q
en9174,who was the first daughter of president obama,q
en9175,"on january 1st, 1939 which was the award given the edwin hubble",q
en9176,what award did dirk nowitzki receive in 2011,q
en9177,"what is style of architecture of buried in of edmund allenby, 1st viscount allenby",q
en9178,what year did the team with mascot named lou seal win the world series,q
en9179,what is first described of ideology of progressive party,q
en9180,what kind of money would i spend in the country that spoke domari in 2013,q
en9181,who was nelson mandellas married to his first wife,q
en9182,who owns aston martin 2012,q
en9183,Q8652,s
en9184,where is the warmest weather in the united states in december,q
en9185,Q6308503,s
en9186,which album did kathleen hanna release in 1997,q
en9187,what movie did taylor lautner and rob schneider play in together in 2011,q
en9188,name amitabh bachchan's first film,q
en9189,what entitiy owns chrysler corporation 2012  and was also the planitff in the case of et al v. halliburton company et al case,q
en9190,"in 1990, what city became a twin city of klagenfurt",q
en9191,in which year after 1970 did the orioles play in the world series,q
en9192,who won the 1960 presidential election,q
en9193,Q7222210,s
en9194,who won the 1st stanley cup,q
en9195,which team won the 2009 nba championship and had derek fisher as a team member in 2012,q
en9196,Q6451271,s
en9197,who did the chicago bears get in the 2013 draft,q
en9198,who was the president of the us during vietnam war,q
en9199,who was the first american female to be an astronaut in space,q
en9200,what award did mikhail prokhorov receive on 01/01/2006,q
en9201,"which team with the fight song fly, eagles fly did hank baskett play on in nov. 2010",q
en9202,which team whose mascot goes by the moniker mavs man did derek fisher play for in 2012,q
en9203,what award did norman mailer receive for who's point in time in 1994,q
en9204,what is the nominee for the third man has nominated for as academy award for best director,q
en9205,who is married to cheryl tiegs in the year 1981,q
en9206,Q114,s
en9207,for what country did bernard lagat play in the 2000 summer olympics,q
en9208,in what place does the nominee for the radio disney music award now live,q
en9209,Q30461,s
en9210,what is position held of emmanuel joseph sieyès that is start time is 1795-4-20,q
en9211,who had the popular vote in the 2000 presidential election,q
en9212,team owner jim irsay last won which super bowl,q
en9213,when was the last dallas cowboys super bowl win,q
en9214,who was the first black player in mlb history,q
en9215,when and where did victor hugo married adèle foucher,q
en9216,what was the job of boutros-ghali in 1992,q
en9217,for what george bernard shaw was nomination in the year 1925-1-1,q
en9218,what is country of citizenship of robert conquest that is end time is 1927-4-12,q
en9219,who was president when the 14th amendment was passed,q
en9220,what is award received from oliver lodge point in time is 1932 - 1 - 1,q
en9221,which sports team did brian lara joined at 1987-0-0,q
en9222,who was the man of the tournament in cricket world cup held in 1983,q
en9223,which president graduated from yale and harvard before entering politics,q
en9224,when did eric staal's hockey team win the cup,q
en9225,Q7961611,s
en9226,what was the fawlty towers episode after the psychiatrist,q
en9227,who is the governor of colorado 2009,q
en9228,"for what team did the actor who played in the movie ""nba street series: vol. 3"" first play",q
en9229,Q1190526,s
en9230,what is member of sports team of guus hiddink that is end time is 1978-1-1,q
en9231,which was the award received by shoji hamada on 1-1-1968,q
en9232,what is end time and place of marriage of marilyn monroe has spouse as james dougherty,q
en9233,winner of the 2nd punic war,q
en9234,Q27657863,s
en9235,what team was shivnarine chanderpaul on at the end of 2013-0-0,q
en9236,what are the political relations of sweden,q
en9237,"henri bergson was nominated for what award on january 1st, 1915",q
en9238,"in what year did the baltimore ravens win the superbowl before february 3, 2013",q
en9239,where was elvis presley living before he died,q
en9240,"which member of the boston celtics current roster was born in tacoma, washington",q
en9241,what kind of disciplines do the 1912 summer olympics and the beijing olympics have in common,q
en9242,what is the cast member for the barber of seville has date of first performance as 1816-2-20,q
en9243,dr seuss's first wife,q
en9244,what are the three big allied powers during ww2,q
en9245,which films are nominated for the oscar for best picture in 2009,q
en9246,what award did betty williams receive on 1976-0-0,q
en9247,Q194189,s
en9248,what significant event occurred in the blue boy on 1-1-1802,q
en9249,who held the post of secretary of state during the presidency of richard nixon and took this position on 1969-01-22,q
en9250,who was the fascist german leader during world war 2,q
en9251,what's the most recent event in which the sports team that won the championship in super bowl vi has won the super bowl,q
en9252,who is a member of the order of the three stars and also prime minister of spain in 2011,q
en9253,Q1129487,s
en9254,Q1371682,s
en9255,what is nominated for of evan rachel wood that is point in time is 2004-0-0,q
en9256,who was governor of minnesota when ankahee was released,q
en9257,when was george cayley has elected as member of the 11th parliament of the united kingdom and what ended his position,q
en9258,Q1371822,s
en9259,what is spouse of salma hayek that is start time is 2009-0-0,q
en9260,who is the governor of arizona 2009,q
en9261,what president of the usa first called veterans day a holiday,q
en9262,"where is the burial site of the author of ""the fall of the house of usher""",q
en9263,when was the last time the team that have the fight song renegade win the superbowl last,q
en9264,for which oscar was ruth gordon nominated,q
en9265,Q19858107,s
en9266,Q4744491,s
en9267,Q747902,s
en9268,"in 1975, what awards were gladys knight & the pips nominated for",q
en9269,"what was the name of the person felix divorced on january 1, 1947",q
en9270,which party does iqbal singh and b shiva rao currently belong to,q
en9271,which team that terrell owens played for in 2010 plays in the paul brown stadium,q
en9272,who was us president during the attack on sydney harbour,q
en9273,who won the oscar for best actress in 1986,q
